Year,Month,Day,Time,North,South,East,West,Central
2014,6,1,2300,33,31,30,40,32
2014,6,2,0000,54,51,47,58,51
2014,6,2,0100,35,32,30,41,33
2014,6,2,0200,36,32,31,42,34
2014,6,2,0300,39,33,32,42,34
2014,6,2,0400,40,34,32,43,35
2014,6,2,0500,39,34,33,46,35
2014,6,2,0600,41,34,34,49,36
2014,6,2,0700,43,34,35,52,36
2014,6,2,0800,45,35,35,52,36
2014,6,2,0900,48,37,36,52,38
2014,6,2,1000,51,40,39,53,41
2014,6,2,1100,52,42,40,53,42
2014,6,2,1200,52,43,42,54,43
2014,6,2,1300,52,45,43,55,44
2014,6,2,1400,52,44,43,55,44
2014,6,2,1500,53,47,44,55,45
2014,6,2,1600,53,48,47,56,47
2014,6,2,1700,53,47,44,56,47
2014,6,2,1800,53,48,44,56,48
2014,6,2,1900,53,48,44,57,49
2014,6,2,2000,54,49,45,57,50
2014,6,2,2100,54,51,46,57,51
2014,6,2,2200,54,51,47,57,51
2014,6,2,2300,54,51,47,58,51
2014,6,3,0000,52,51,42,54,50
2014,6,3,0100,54,50,47,58,52
2014,6,3,0200,54,50,48,58,52
2014,6,3,0300,53,50,49,58,52
2014,6,3,0400,53,50,49,58,51
2014,6,3,0500,54,50,49,57,51
2014,6,3,0600,53,51,49,56,51
2014,6,3,0700,53,51,49,56,51
2014,6,3,0800,52,51,49,56,51
2014,6,3,0900,52,51,49,56,51
2014,6,3,1000,51,48,46,56,49
2014,6,3,1100,51,48,46,56,48
2014,6,3,1200,51,47,44,55,47
2014,6,3,1300,52,50,44,55,47
2014,6,3,1400,52,51,44,55,49
2014,6,3,1500,52,51,44,55,49
2014,6,3,1600,52,51,43,55,50
2014,6,3,1700,52,51,43,55,49
2014,6,3,1800,52,51,43,55,51
2014,6,3,1900,52,52,43,55,51
2014,6,3,2000,52,52,42,55,51
2014,6,3,2100,52,51,41,55,50
2014,6,3,2200,52,51,40,54,49
2014,6,3,2300,52,51,40,54,49
2014,6,4,0000,53,40,42,53,47
2014,6,4,0100,52,51,42,54,49
2014,6,4,0200,52,51,41,54,49
2014,6,4,0300,52,51,41,54,49
2014,6,4,0400,52,51,42,54,50
2014,6,4,0500,52,51,43,54,49
2014,6,4,0600,53,51,43,55,49
2014,6,4,0700,53,51,44,55,50
2014,6,4,0800,54,51,44,55,52
2014,6,4,0900,55,52,45,55,52
2014,6,4,1000,55,51,45,55,52
2014,6,4,1100,55,51,44,56,52
2014,6,4,1200,55,51,44,55,52
2014,6,4,1300,55,47,44,55,52
2014,6,4,1400,54,46,44,54,52
2014,6,4,1500,53,45,43,54,52
2014,6,4,1600,53,44,43,54,51
2014,6,4,1700,53,44,43,53,51
2014,6,4,1800,53,43,42,53,49
2014,6,4,1900,53,42,42,53,49
2014,6,4,2000,52,42,43,53,50
2014,6,4,2100,52,41,43,53,49
2014,6,4,2200,53,41,42,53,48
2014,6,4,2300,53,40,42,53,48
2014,6,5,0000,55,51,49,44,52
2014,6,5,0100,52,40,40,54,46
2014,6,5,0200,53,40,39,54,47
2014,6,5,0300,53,40,39,54,46
2014,6,5,0400,53,40,38,54,46
2014,6,5,0500,53,41,37,53,48
2014,6,5,0600,54,42,38,53,48
2014,6,5,0700,53,41,40,52,49
2014,6,5,0800,53,39,41,52,45
2014,6,5,0900,52,38,40,51,42
2014,6,5,1000,52,39,40,49,42
2014,6,5,1100,52,39,41,47,43
2014,6,5,1200,52,40,43,46,44
2014,6,5,1300,52,41,44,46,45
2014,6,5,1400,52,43,45,45,48
2014,6,5,1500,52,43,46,45,47
2014,6,5,1600,52,43,46,44,48
2014,6,5,1700,52,43,46,44,48
2014,6,5,1800,53,44,45,43,48
2014,6,5,1900,53,44,45,43,49
2014,6,5,2000,53,45,46,43,48
2014,6,5,2100,54,47,46,44,50
2014,6,5,2200,54,48,47,44,51
2014,6,5,2300,55,49,48,44,52
2014,6,6,0000,52,51,51,46,41
2014,6,6,0100,55,51,51,43,52
2014,6,6,0200,55,49,51,41,52
2014,6,6,0300,54,49,51,40,52
2014,6,6,0400,54,48,50,38,52
2014,6,6,0500,53,47,49,38,51
2014,6,6,0600,52,45,47,38,49
2014,6,6,0700,51,44,43,39,47
2014,6,6,0800,51,45,42,40,46
2014,6,6,0900,51,45,41,40,46
2014,6,6,1000,51,44,41,39,45
2014,6,6,1100,49,42,41,39,43
2014,6,6,1200,48,42,39,40,43
2014,6,6,1300,47,40,38,40,41
2014,6,6,1400,48,41,38,41,38
2014,6,6,1500,49,41,39,42,39
2014,6,6,1600,47,42,39,42,39
2014,6,6,1700,46,42,38,42,37
2014,6,6,1800,47,42,39,42,37
2014,6,6,1900,47,43,40,42,37
2014,6,6,2000,48,44,41,42,38
2014,6,6,2100,49,44,43,40,38
2014,6,6,2200,51,45,46,41,38
2014,6,6,2300,51,49,48,43,40
2014,6,7,0000,57,50,52,54,53
2014,6,7,0100,53,52,52,48,43
2014,6,7,0200,54,53,52,50,46
2014,6,7,0300,55,53,53,51,48
2014,6,7,0400,56,54,54,52,51
2014,6,7,0500,57,54,55,52,52
2014,6,7,0600,58,55,55,53,53
2014,6,7,0700,59,55,57,53,53
2014,6,7,0800,59,55,57,54,54
2014,6,7,0900,61,55,58,55,55
2014,6,7,1000,63,55,58,56,56
2014,6,7,1100,63,56,58,56,56
2014,6,7,1200,63,56,58,56,56
2014,6,7,1300,63,56,58,56,56
2014,6,7,1400,63,56,57,56,56
2014,6,7,1500,62,56,57,56,56
2014,6,7,1600,63,55,57,56,56
2014,6,7,1700,63,55,57,56,56
2014,6,7,1800,62,55,56,56,56
2014,6,7,1900,62,55,56,56,55
2014,6,7,2000,61,54,56,56,55
2014,6,7,2100,60,54,55,56,55
2014,6,7,2200,59,53,54,56,54
2014,6,7,2300,58,52,53,55,54
2014,6,8,0000,41,45,37,50,32
2014,6,8,0100,56,45,49,54,52
2014,6,8,0200,55,42,46,53,52
2014,6,8,0300,54,41,42,53,50
2014,6,8,0400,53,40,39,53,48
2014,6,8,0500,53,38,37,52,46
2014,6,8,0600,52,37,36,52,43
2014,6,8,0700,51,37,32,51,40
2014,6,8,0800,48,36,30,51,38
2014,6,8,0900,43,37,27,49,33
2014,6,8,1000,35,37,27,45,31
2014,6,8,1100,34,37,28,45,31
2014,6,8,1200,36,37,27,46,31
2014,6,8,1300,37,40,28,45,32
2014,6,8,1400,38,41,28,46,32
2014,6,8,1500,39,41,30,46,32
2014,6,8,1600,39,41,32,47,32
2014,6,8,1700,38,42,33,47,32
2014,6,8,1800,39,43,34,47,31
2014,6,8,1900,40,43,34,47,32
2014,6,8,2000,40,44,35,48,32
2014,6,8,2100,40,43,35,49,32
2014,6,8,2200,41,43,36,48,32
2014,6,8,2300,41,44,36,50,32
2014,6,9,0000,53,51,47,54,44
2014,6,9,0100,40,45,37,49,33
2014,6,9,0200,39,46,37,48,33
2014,6,9,0300,39,46,38,48,33
2014,6,9,0400,40,46,38,48,33
2014,6,9,0500,41,46,38,48,32
2014,6,9,0600,41,46,38,49,33
2014,6,9,0700,41,46,38,49,33
2014,6,9,0800,41,47,39,49,34
2014,6,9,0900,41,48,39,50,34
2014,6,9,1000,42,48,40,51,34
2014,6,9,1100,43,47,40,51,35
2014,6,9,1200,45,46,41,51,35
2014,6,9,1300,46,45,41,52,35
2014,6,9,1400,46,45,42,52,35
2014,6,9,1500,48,46,42,52,36
2014,6,9,1600,51,48,42,53,38
2014,6,9,1700,52,49,42,53,41
2014,6,9,1800,52,50,42,54,41
2014,6,9,1900,52,49,42,54,41
2014,6,9,2000,52,49,42,54,42
2014,6,9,2100,52,50,44,54,43
2014,6,9,2200,53,51,45,54,43
2014,6,9,2300,53,51,45,54,45
2014,6,10,0000,61,51,52,62,55
2014,6,10,0100,53,51,48,55,45
2014,6,10,0200,55,51,48,56,45
2014,6,10,0300,55,51,49,57,45
2014,6,10,0400,56,52,50,58,46
2014,6,10,0500,57,51,51,59,48
2014,6,10,0600,59,52,52,60,50
2014,6,10,0700,60,52,52,61,52
2014,6,10,0800,61,52,52,63,53
2014,6,10,0900,61,52,53,64,54
2014,6,10,1000,62,52,53,64,54
2014,6,10,1100,62,52,53,65,54
2014,6,10,1200,61,52,53,65,54
2014,6,10,1300,61,52,53,65,54
2014,6,10,1400,61,53,53,64,54
2014,6,10,1500,61,52,53,63,54
2014,6,10,1600,60,52,53,63,54
2014,6,10,1700,60,51,52,63,54
2014,6,10,1800,60,51,52,62,54
2014,6,10,1900,60,52,53,62,55
2014,6,10,2000,60,52,53,62,55
2014,6,10,2100,61,51,53,62,54
2014,6,10,2200,61,51,53,62,55
2014,6,10,2300,61,51,53,62,55
2014,6,11,0000,51,42,44,52,52
2014,6,11,0100,61,51,52,62,55
2014,6,11,0200,60,51,52,61,55
2014,6,11,0300,60,51,52,60,56
2014,6,11,0400,59,51,52,59,56
2014,6,11,0500,58,52,52,58,56
2014,6,11,0600,57,52,52,57,55
2014,6,11,0700,56,52,52,56,54
2014,6,11,0800,55,52,51,55,53
2014,6,11,0900,55,51,49,53,53
2014,6,11,1000,54,48,49,53,52
2014,6,11,1100,54,48,47,52,52
2014,6,11,1200,54,47,46,52,52
2014,6,11,1300,54,45,47,52,52
2014,6,11,1400,54,43,47,51,52
2014,6,11,1500,53,43,47,52,52
2014,6,11,1600,54,43,48,52,52
2014,6,11,1700,54,43,48,52,53
2014,6,11,1800,54,44,48,52,53
2014,6,11,1900,54,44,47,52,52
2014,6,11,2000,53,44,44,52,52
2014,6,11,2100,53,43,44,52,52
2014,6,11,2200,52,43,44,52,52
2014,6,11,2300,51,42,44,52,52
2014,6,12,0000,52,49,52,53,51
2014,6,12,0100,50,41,44,52,51
2014,6,12,0200,49,41,44,52,51
2014,6,12,0300,47,41,44,52,49
2014,6,12,0400,46,40,44,52,50
2014,6,12,0500,44,38,43,52,49
2014,6,12,0600,43,37,42,50,48
2014,6,12,0700,42,36,42,48,47
2014,6,12,0800,42,38,41,47,46
2014,6,12,0900,42,40,41,48,46
2014,6,12,1000,44,40,42,49,47
2014,6,12,1100,45,41,43,51,47
2014,6,12,1200,47,42,45,51,48
2014,6,12,1300,49,42,45,52,48
2014,6,12,1400,48,41,45,52,47
2014,6,12,1500,48,42,45,52,48
2014,6,12,1600,49,42,45,52,47
2014,6,12,1700,48,42,45,52,47
2014,6,12,1800,48,42,47,52,46
2014,6,12,1900,48,42,48,51,45
2014,6,12,2000,49,42,49,51,47
2014,6,12,2100,50,43,51,52,48
2014,6,12,2200,51,45,51,52,50
2014,6,12,2300,52,47,51,53,51
2014,6,13,0000,54,53,54,56,53
2014,6,13,0100,52,51,52,53,51
2014,6,13,0200,53,51,52,54,51
2014,6,13,0300,53,51,52,54,51
2014,6,13,0400,52,51,52,54,51
2014,6,13,0500,52,51,52,54,51
2014,6,13,0600,53,51,52,54,52
2014,6,13,0700,53,52,52,54,52
2014,6,13,0800,53,51,52,54,52
2014,6,13,0900,53,51,52,55,52
2014,6,13,1000,53,52,52,55,52
2014,6,13,1100,53,52,53,55,53
2014,6,13,1200,53,52,53,55,53
2014,6,13,1300,54,53,53,55,53
2014,6,13,1400,54,54,54,55,53
2014,6,13,1500,55,54,54,56,54
2014,6,13,1600,55,55,55,57,54
2014,6,13,1700,55,55,55,57,54
2014,6,13,1800,55,55,55,57,54
2014,6,13,1900,55,54,55,57,55
2014,6,13,2000,55,55,55,58,55
2014,6,13,2100,55,54,55,57,54
2014,6,13,2200,55,54,55,57,54
2014,6,13,2300,55,53,55,57,53
2014,6,14,0000,37,47,46,53,46
2014,6,14,0100,54,52,54,56,53
2014,6,14,0200,54,52,53,55,53
2014,6,14,0300,53,52,53,55,53
2014,6,14,0400,53,52,53,55,52
2014,6,14,0500,53,52,53,55,53
2014,6,14,0600,53,52,54,55,53
2014,6,14,0700,53,52,54,56,53
2014,6,14,0800,53,53,54,56,53
2014,6,14,0900,53,52,54,56,52
2014,6,14,1000,52,52,53,56,52
2014,6,14,1100,52,52,53,56,53
2014,6,14,1200,52,52,52,55,52
2014,6,14,1300,50,51,52,54,52
2014,6,14,1400,47,49,51,54,52
2014,6,14,1500,44,47,51,53,51
2014,6,14,1600,43,47,52,53,50
2014,6,14,1700,41,45,50,53,49
2014,6,14,1800,40,45,48,53,48
2014,6,14,1900,42,46,48,54,49
2014,6,14,2000,42,46,49,54,48
2014,6,14,2100,41,46,48,53,47
2014,6,14,2200,40,46,47,53,48
2014,6,14,2300,38,46,46,53,47
2014,6,15,0000,48,47,46,51,43
2014,6,15,0100,37,48,46,54,46
2014,6,15,0200,37,49,47,54,47
2014,6,15,0300,37,50,47,54,47
2014,6,15,0400,38,49,46,53,47
2014,6,15,0500,39,48,46,53,46
2014,6,15,0600,38,48,46,53,46
2014,6,15,0700,40,48,45,53,45
2014,6,15,0800,42,49,44,52,44
2014,6,15,0900,42,49,43,52,44
2014,6,15,1000,42,48,43,52,43
2014,6,15,1100,40,45,41,52,39
2014,6,15,1200,40,45,40,52,40
2014,6,15,1300,41,46,41,52,40
2014,6,15,1400,41,44,40,51,40
2014,6,15,1500,40,42,39,51,38
2014,6,15,1600,39,42,36,51,38
2014,6,15,1700,41,43,37,51,39
2014,6,15,1800,40,44,39,49,39
2014,6,15,1900,41,42,39,48,39
2014,6,15,2000,41,42,40,48,39
2014,6,15,2100,42,42,41,49,40
2014,6,15,2200,44,43,42,51,40
2014,6,15,2300,46,45,44,51,42
2014,6,16,0000,52,51,53,53,52
2014,6,16,0100,51,47,47,51,45
2014,6,16,0200,51,47,47,52,45
2014,6,16,0300,52,47,48,52,47
2014,6,16,0400,52,49,49,52,48
2014,6,16,0500,52,51,50,52,50
2014,6,16,0600,52,51,51,52,51
2014,6,16,0700,52,51,51,52,51
2014,6,16,0800,52,49,51,52,51
2014,6,16,0900,51,50,51,53,51
2014,6,16,1000,51,51,52,53,52
2014,6,16,1100,51,51,52,53,52
2014,6,16,1200,52,52,53,53,52
2014,6,16,1300,52,52,53,54,52
2014,6,16,1400,53,53,54,54,52
2014,6,16,1500,53,53,54,54,52
2014,6,16,1600,53,53,54,54,52
2014,6,16,1700,53,53,54,53,52
2014,6,16,1800,53,53,54,53,52
2014,6,16,1900,53,53,54,53,52
2014,6,16,2000,53,53,54,53,52
2014,6,16,2100,53,53,54,53,52
2014,6,16,2200,52,52,53,53,52
2014,6,16,2300,52,52,53,53,52
2014,6,17,0000,43,44,42,53,45
2014,6,17,0100,51,51,53,53,52
2014,6,17,0200,51,51,52,52,51
2014,6,17,0300,50,50,52,52,51
2014,6,17,0400,49,48,52,52,50
2014,6,17,0500,48,46,51,53,48
2014,6,17,0600,48,44,51,53,47
2014,6,17,0700,48,44,51,52,47
2014,6,17,0800,47,44,51,52,46
2014,6,17,0900,47,43,51,52,46
2014,6,17,1000,47,42,49,52,45
2014,6,17,1100,47,42,47,52,45
2014,6,17,1200,46,42,45,52,45
2014,6,17,1300,45,41,44,52,44
2014,6,17,1400,44,41,44,51,46
2014,6,17,1500,44,42,44,52,45
2014,6,17,1600,43,41,43,52,45
2014,6,17,1700,41,41,42,52,44
2014,6,17,1800,40,42,42,53,43
2014,6,17,1900,41,45,42,53,45
2014,6,17,2000,41,43,42,53,45
2014,6,17,2100,41,44,42,52,46
2014,6,17,2200,41,44,42,53,46
2014,6,17,2300,42,45,41,53,45
2014,6,18,0000,47,47,39,48,47
2014,6,18,0100,44,44,42,53,46
2014,6,18,0200,44,44,43,53,45
2014,6,18,0300,44,45,43,53,45
2014,6,18,0400,45,45,44,53,45
2014,6,18,0500,45,46,44,53,46
2014,6,18,0600,44,46,44,53,46
2014,6,18,0700,44,47,44,52,45
2014,6,18,0800,44,47,44,52,46
2014,6,18,0900,43,47,44,52,47
2014,6,18,1000,43,46,44,53,46
2014,6,18,1100,43,46,44,53,46
2014,6,18,1200,44,45,43,53,47
2014,6,18,1300,46,47,45,53,48
2014,6,18,1400,47,48,45,52,48
2014,6,18,1500,48,48,44,52,49
2014,6,18,1600,48,49,43,52,49
2014,6,18,1700,48,49,43,51,50
2014,6,18,1800,46,47,41,51,50
2014,6,18,1900,46,46,40,50,49
2014,6,18,2000,47,48,40,50,49
2014,6,18,2100,48,47,40,50,48
2014,6,18,2200,48,47,39,50,47
2014,6,18,2300,48,46,39,49,47
2014,6,19,0000,52,48,48,52,49
2014,6,19,0100,46,46,38,48,47
2014,6,19,0200,46,46,38,48,47
2014,6,19,0300,47,46,38,47,47
2014,6,19,0400,46,46,37,46,47
2014,6,19,0500,46,47,37,47,47
2014,6,19,0600,46,47,37,48,47
2014,6,19,0700,47,48,37,51,48
2014,6,19,0800,48,48,38,51,48
2014,6,19,0900,50,50,40,51,50
2014,6,19,1000,52,51,43,51,51
2014,6,19,1100,52,51,46,51,51
2014,6,19,1200,52,52,47,52,51
2014,6,19,1300,52,52,47,52,51
2014,6,19,1400,52,51,47,52,50
2014,6,19,1500,52,51,47,52,49
2014,6,19,1600,52,51,48,52,49
2014,6,19,1700,52,51,47,52,48
2014,6,19,1800,53,51,47,52,48
2014,6,19,1900,52,51,49,52,48
2014,6,19,2000,52,49,48,52,48
2014,6,19,2100,52,49,47,52,48
2014,6,19,2200,52,48,47,52,48
2014,6,19,2300,52,48,48,52,48
2014,6,20,0000,49,51,45,53,52
2014,6,20,0100,53,49,49,52,49
2014,6,20,0200,53,50,48,52,49
2014,6,20,0300,53,51,48,52,50
2014,6,20,0400,53,50,50,53,51
2014,6,20,0500,53,50,51,53,51
2014,6,20,0600,53,50,51,53,51
2014,6,20,0700,53,49,51,52,52
2014,6,20,0800,53,49,51,52,52
2014,6,20,0900,53,48,50,52,51
2014,6,20,1000,52,47,47,52,51
2014,6,20,1100,51,48,46,52,50
2014,6,20,1200,51,47,46,52,49
2014,6,20,1300,49,45,46,52,49
2014,6,20,1400,49,45,47,52,50
2014,6,20,1500,49,48,47,52,51
2014,6,20,1600,49,48,47,52,51
2014,6,20,1700,49,47,47,53,52
2014,6,20,1800,49,48,47,53,52
2014,6,20,1900,49,49,46,53,52
2014,6,20,2000,50,51,45,53,52
2014,6,20,2100,50,51,45,54,52
2014,6,20,2200,51,51,45,53,52
2014,6,20,2300,50,51,44,53,52
2014,6,21,0000,55,54,53,56,54
2014,6,21,0100,49,51,44,53,52
2014,6,21,0200,48,51,44,53,52
2014,6,21,0300,48,51,44,53,51
2014,6,21,0400,48,51,43,53,51
2014,6,21,0500,48,50,43,53,51
2014,6,21,0600,47,49,42,53,51
2014,6,21,0700,46,50,42,54,49
2014,6,21,0800,45,49,41,54,49
2014,6,21,0900,45,48,40,54,49
2014,6,21,1000,47,47,41,54,49
2014,6,21,1100,47,47,39,54,50
2014,6,21,1200,48,47,40,54,51
2014,6,21,1300,49,48,40,54,50
2014,6,21,1400,48,49,38,54,51
2014,6,21,1500,50,48,39,55,51
2014,6,21,1600,52,50,40,54,51
2014,6,21,1700,52,52,43,55,52
2014,6,21,1800,53,52,45,54,52
2014,6,21,1900,53,52,49,55,53
2014,6,21,2000,54,53,52,55,53
2014,6,21,2100,54,53,52,55,53
2014,6,21,2200,55,53,53,56,53
2014,6,21,2300,55,53,53,56,54
2014,6,22,0000,62,59,61,61,62
2014,6,22,0100,55,54,54,56,54
2014,6,22,0200,56,54,54,56,54
2014,6,22,0300,56,54,54,56,54
2014,6,22,0400,56,54,54,56,54
2014,6,22,0500,56,54,54,56,54
2014,6,22,0600,56,54,54,56,54
2014,6,22,0700,56,54,54,56,54
2014,6,22,0800,56,54,54,56,54
2014,6,22,0900,56,54,55,56,55
2014,6,22,1000,56,55,54,56,55
2014,6,22,1100,56,55,55,57,55
2014,6,22,1200,57,55,56,57,56
2014,6,22,1300,57,56,57,57,57
2014,6,22,1400,58,56,57,58,57
2014,6,22,1500,58,56,57,58,58
2014,6,22,1600,58,56,58,58,58
2014,6,22,1700,59,56,58,58,58
2014,6,22,1800,59,57,59,58,59
2014,6,22,1900,59,57,59,59,60
2014,6,22,2000,60,58,59,60,61
2014,6,22,2100,61,58,60,60,62
2014,6,22,2200,61,59,61,61,62
2014,6,22,2300,62,59,62,61,62
2014,6,23,0000,60,58,61,59,59
2014,6,23,0100,62,59,61,61,62
2014,6,23,0200,62,59,61,61,62
2014,6,23,0300,62,59,61,61,62
2014,6,23,0400,62,59,61,61,62
2014,6,23,0500,62,59,62,61,62
2014,6,23,0600,62,59,62,61,61
2014,6,23,0700,62,59,62,61,62
2014,6,23,0800,62,59,62,61,61
2014,6,23,0900,63,59,62,61,61
2014,6,23,1000,63,59,62,61,61
2014,6,23,1100,63,59,62,61,61
2014,6,23,1200,63,59,61,61,61
2014,6,23,1300,63,59,61,61,60
2014,6,23,1400,62,59,61,60,60
2014,6,23,1500,62,59,61,61,60
2014,6,23,1600,62,59,61,61,60
2014,6,23,1700,62,59,61,61,60
2014,6,23,1800,62,59,61,61,60
2014,6,23,1900,61,58,61,60,59
2014,6,23,2000,60,58,61,60,58
2014,6,23,2100,60,57,60,59,58
2014,6,23,2200,60,57,60,58,58
2014,6,23,2300,60,57,60,59,58
2014,6,24,0000,61,58,60,65,60
2014,6,24,0100,62,59,62,60,60
2014,6,24,0200,62,59,63,62,61
2014,6,24,0300,63,60,63,62,62
2014,6,24,0400,63,60,64,63,62
2014,6,24,0500,63,60,64,63,63
2014,6,24,0600,64,60,64,64,63
2014,6,24,0700,64,60,65,64,63
2014,6,24,0800,64,61,65,65,64
2014,6,24,0900,64,61,65,65,64
2014,6,24,1000,63,60,65,65,63
2014,6,24,1100,63,60,65,65,63
2014,6,24,1200,63,60,65,65,63
2014,6,24,1300,63,60,65,65,63
2014,6,24,1400,63,60,65,65,63
2014,6,24,1500,63,59,65,65,64
2014,6,24,1600,63,59,64,65,63
2014,6,24,1700,63,59,64,65,63
2014,6,24,1800,63,59,63,65,63
2014,6,24,1900,62,59,63,64,63
2014,6,24,2000,63,59,62,64,62
2014,6,24,2100,62,59,61,64,62
2014,6,24,2200,62,59,61,65,61
2014,6,24,2300,61,58,60,65,60
2014,6,25,0000,40,43,38,53,42
2014,6,25,0100,60,58,59,64,58
2014,6,25,0200,59,57,58,63,57
2014,6,25,0300,58,57,57,62,56
2014,6,25,0400,58,56,56,61,56
2014,6,25,0500,57,56,56,60,56
2014,6,25,0600,57,55,55,60,55
2014,6,25,0700,56,55,55,59,55
2014,6,25,0800,56,55,55,58,54
2014,6,25,0900,56,54,54,57,54
2014,6,25,1000,55,54,54,56,54
2014,6,25,1100,55,53,54,55,54
2014,6,25,1200,55,53,53,56,53
2014,6,25,1300,55,53,53,55,53
2014,6,25,1400,54,53,52,55,52
2014,6,25,1500,54,52,52,56,51
2014,6,25,1600,53,52,51,56,51
2014,6,25,1700,52,51,49,56,49
2014,6,25,1800,52,51,48,57,48
2014,6,25,1900,51,48,46,56,47
2014,6,25,2000,48,47,45,56,45
2014,6,25,2100,46,47,42,55,46
2014,6,25,2200,43,46,41,54,44
2014,6,25,2300,41,44,40,53,43
2014,6,26,0000,51,52,48,53,47
2014,6,26,0100,40,42,37,53,42
2014,6,26,0200,39,42,38,53,41
2014,6,26,0300,39,43,38,52,42
2014,6,26,0400,38,43,37,53,42
2014,6,26,0500,39,43,37,53,43
2014,6,26,0600,39,43,37,53,43
2014,6,26,0700,39,44,37,53,43
2014,6,26,0800,38,44,37,54,44
2014,6,26,0900,42,45,39,54,45
2014,6,26,1000,45,47,39,55,46
2014,6,26,1100,47,48,40,55,45
2014,6,26,1200,45,48,39,55,45
2014,6,26,1300,44,47,39,54,44
2014,6,26,1400,44,47,39,54,44
2014,6,26,1500,45,49,40,53,44
2014,6,26,1600,45,48,41,53,43
2014,6,26,1700,46,48,41,53,44
2014,6,26,1800,46,48,42,52,42
2014,6,26,1900,47,51,43,53,43
2014,6,26,2000,48,51,44,53,45
2014,6,26,2100,49,50,44,53,44
2014,6,26,2200,49,51,45,53,45
2014,6,26,2300,50,52,46,54,46
2014,6,27,0000,55,53,52,52,52
2014,6,27,0100,51,52,49,53,46
2014,6,27,0200,51,52,48,53,46
2014,6,27,0300,52,52,47,54,46
2014,6,27,0400,51,51,48,53,45
2014,6,27,0500,51,51,48,53,45
2014,6,27,0600,52,51,48,53,45
2014,6,27,0700,52,51,49,53,47
2014,6,27,0800,53,52,51,52,46
2014,6,27,0900,53,52,52,52,47
2014,6,27,1000,53,52,52,52,48
2014,6,27,1100,53,52,52,52,48
2014,6,27,1200,54,52,53,52,49
2014,6,27,1300,54,52,53,51,50
2014,6,27,1400,54,53,53,51,51
2014,6,27,1500,55,53,53,52,52
2014,6,27,1600,55,53,53,52,52
2014,6,27,1700,55,53,53,52,52
2014,6,27,1800,55,53,53,52,52
2014,6,27,1900,55,52,53,52,52
2014,6,27,2000,54,52,52,51,51
2014,6,27,2100,54,52,52,51,51
2014,6,27,2200,55,52,52,52,52
2014,6,27,2300,55,52,52,52,52
2014,6,28,0000,59,55,53,58,56
2014,6,28,0100,55,53,52,52,52
2014,6,28,0200,55,53,52,52,52
2014,6,28,0300,54,53,53,53,52
2014,6,28,0400,55,53,53,53,53
2014,6,28,0500,55,53,53,53,53
2014,6,28,0600,55,53,53,54,53
2014,6,28,0700,54,53,52,53,53
2014,6,28,0800,54,53,52,54,53
2014,6,28,0900,54,53,51,54,52
2014,6,28,1000,53,53,51,55,52
2014,6,28,1100,53,53,50,56,52
2014,6,28,1200,54,53,51,56,53
2014,6,28,1300,54,53,51,56,53
2014,6,28,1400,55,54,52,57,54
2014,6,28,1500,55,53,52,57,54
2014,6,28,1600,55,53,51,57,53
2014,6,28,1700,56,54,51,57,54
2014,6,28,1800,57,54,52,58,54
2014,6,28,1900,57,55,52,58,55
2014,6,28,2000,58,55,53,58,55
2014,6,28,2100,59,55,53,58,56
2014,6,28,2200,59,56,53,58,56
2014,6,28,2300,59,55,53,58,56
2014,6,29,0000,54,46,49,54,52
2014,6,29,0100,59,55,53,57,56
2014,6,29,0200,58,54,53,57,56
2014,6,29,0300,58,54,53,57,55
2014,6,29,0400,58,54,53,57,55
2014,6,29,0500,58,54,53,57,55
2014,6,29,0600,58,53,52,56,55
2014,6,29,0700,57,53,52,56,55
2014,6,29,0800,57,53,52,56,55
2014,6,29,0900,57,52,51,55,54
2014,6,29,1000,57,52,51,54,54
2014,6,29,1100,56,52,51,54,54
2014,6,29,1200,55,51,49,54,53
2014,6,29,1300,54,47,46,54,52
2014,6,29,1400,53,45,44,54,52
2014,6,29,1500,52,44,43,54,51
2014,6,29,1600,52,44,43,53,51
2014,6,29,1700,52,44,44,53,52
2014,6,29,1800,52,47,46,53,52
2014,6,29,1900,52,47,46,54,52
2014,6,29,2000,53,48,47,54,52
2014,6,29,2100,53,48,47,54,52
2014,6,29,2200,53,46,47,54,52
2014,6,29,2300,53,46,48,54,52
2014,6,30,0000,54,52,52,52,54
2014,6,30,0100,54,47,49,54,53
2014,6,30,0200,54,47,49,54,53
2014,6,30,0300,54,49,51,55,53
2014,6,30,0400,55,51,51,55,53
2014,6,30,0500,56,52,52,55,54
2014,6,30,0600,57,52,53,55,54
2014,6,30,0700,57,52,54,55,54
2014,6,30,0800,57,52,54,55,54
2014,6,30,0900,58,52,54,55,55
2014,6,30,1000,58,53,55,55,55
2014,6,30,1100,59,54,55,56,56
2014,6,30,1200,60,54,56,56,57
2014,6,30,1300,60,55,57,56,58
2014,6,30,1400,61,55,57,56,58
2014,6,30,1500,61,55,57,56,58
2014,6,30,1600,60,55,57,56,58
2014,6,30,1700,59,55,56,56,58
2014,6,30,1800,58,54,56,55,57
2014,6,30,1900,58,53,55,54,56
2014,6,30,2000,57,52,54,54,55
2014,6,30,2100,56,52,53,53,55
2014,6,30,2200,55,52,53,53,54
2014,6,30,2300,55,52,52,52,54
2014,7,1,0000,54,48,41,56,46
