Year,Month,Day,Time,North,South,East,West,Central
2013,12,11,1400,24,18,20,20,17
2013,12,11,1500,23,18,20,19,18
2013,12,11,1600,23,18,19,19,21
2013,12,11,1700,23,18,19,18,21
2013,12,11,1800,23,18,19,18,22
2013,12,11,1900,23,18,20,18,21
2013,12,11,2000,23,19,20,17,19
2013,12,11,2100,23,18,20,17,17
2013,12,11,2200,23,19,20,18,18
2013,12,11,2300,23,19,20,18,18
2013,12,12,0000,32,27,25,28,24
2013,12,12,0100,24,20,20,19,19
2013,12,12,0200,24,20,19,19,19
2013,12,12,0300,25,21,20,20,19
2013,12,12,0400,25,21,20,21,20
2013,12,12,0500,26,22,20,22,20
2013,12,12,0600,26,22,21,22,20
2013,12,12,0700,27,22,21,23,20
2013,12,12,0800,28,23,21,24,21
2013,12,12,0900,29,24,21,24,21
2013,12,12,1000,29,24,21,25,22
2013,12,12,1100,29,25,22,26,23
2013,12,12,1200,29,25,22,26,23
2013,12,12,1300,30,26,23,27,23
2013,12,12,1400,30,26,24,28,24
2013,12,12,1500,31,27,24,28,24
2013,12,12,1600,31,27,24,28,24
2013,12,12,1700,32,27,24,28,24
2013,12,12,1800,32,27,24,28,24
2013,12,12,1900,32,27,24,29,24
2013,12,12,2000,32,27,24,29,24
2013,12,12,2100,32,28,24,29,24
2013,12,12,2200,32,28,25,28,24
2013,12,12,2300,32,27,25,29,24
2013,12,13,0000,34,29,31,33,28
2013,12,13,0100,32,28,26,28,24
2013,12,13,0200,32,27,26,28,24
2013,12,13,0300,32,27,26,28,24
2013,12,13,0400,32,27,26,28,24
2013,12,13,0500,32,27,26,28,24
2013,12,13,0600,32,27,26,28,25
2013,12,13,0700,32,27,26,28,25
2013,12,13,0800,32,27,26,28,25
2013,12,13,0900,32,27,26,29,25
2013,12,13,1000,33,28,26,29,25
2013,12,13,1100,33,28,27,29,26
2013,12,13,1200,33,28,27,29,26
2013,12,13,1300,33,29,28,29,27
2013,12,13,1400,33,28,27,29,26
2013,12,13,1500,33,28,28,30,27
2013,12,13,1600,33,29,28,30,27
2013,12,13,1700,33,29,29,30,27
2013,12,13,1800,32,29,29,31,27
2013,12,13,1900,32,28,30,31,28
2013,12,13,2000,33,29,30,32,28
2013,12,13,2100,34,29,30,32,28
2013,12,13,2200,34,29,31,33,28
2013,12,13,2300,34,29,31,33,28
2013,12,14,0000,30,24,27,25,23
2013,12,14,0100,34,29,31,33,28
2013,12,14,0200,34,30,31,33,29
2013,12,14,0300,34,30,31,32,29
2013,12,14,0400,34,30,31,32,29
2013,12,14,0500,34,30,32,32,29
2013,12,14,0600,34,30,32,31,29
2013,12,14,0700,33,30,32,30,28
2013,12,14,0800,32,29,32,30,28
2013,12,14,0900,31,28,31,29,27
2013,12,14,1000,31,28,31,29,27
2013,12,14,1100,31,27,31,28,26
2013,12,14,1200,31,27,30,28,25
2013,12,14,1300,31,27,30,28,25
2013,12,14,1400,30,27,30,27,25
2013,12,14,1500,30,26,31,27,25
2013,12,14,1600,30,26,31,27,25
2013,12,14,1700,31,26,31,27,25
2013,12,14,1800,31,27,31,28,25
2013,12,14,1900,31,26,30,27,24
2013,12,14,2000,30,25,29,26,23
2013,12,14,2100,29,25,28,26,23
2013,12,14,2200,29,24,28,26,23
2013,12,14,2300,30,24,27,26,23
2013,12,15,0000,19,15,17,18,16
2013,12,15,0100,30,24,26,25,23
2013,12,15,0200,29,24,25,25,22
2013,12,15,0300,29,23,25,25,22
2013,12,15,0400,28,23,24,25,21
2013,12,15,0500,28,23,23,24,21
2013,12,15,0600,28,22,22,24,21
2013,12,15,0700,28,22,22,24,20
2013,12,15,0800,28,21,21,23,20
2013,12,15,0900,28,21,20,23,19
2013,12,15,1000,27,20,19,23,19
2013,12,15,1100,27,19,19,22,19
2013,12,15,1200,26,19,18,22,18
2013,12,15,1300,25,18,17,22,18
2013,12,15,1400,25,18,17,22,18
2013,12,15,1500,25,18,16,21,17
2013,12,15,1600,24,18,15,21,20
2013,12,15,1700,23,17,16,21,22
2013,12,15,1800,22,16,17,20,24
2013,12,15,1900,22,17,18,20,23
2013,12,15,2000,22,17,17,19,21
2013,12,15,2100,22,16,15,19,19
2013,12,15,2200,21,16,16,19,17
2013,12,15,2300,19,16,16,18,16
2013,12,16,0000,25,19,21,24,20
2013,12,16,0100,20,15,18,18,15
2013,12,16,0200,21,15,19,18,16
2013,12,16,0300,21,15,21,18,16
2013,12,16,0400,21,15,21,19,16
2013,12,16,0500,21,15,21,19,16
2013,12,16,0600,21,15,21,20,16
2013,12,16,0700,20,15,22,20,16
2013,12,16,0800,20,15,22,20,16
2013,12,16,0900,20,15,22,20,17
2013,12,16,1000,21,16,22,19,17
2013,12,16,1100,21,16,22,19,17
2013,12,16,1200,21,16,22,19,17
2013,12,16,1300,22,17,23,20,18
2013,12,16,1400,22,17,23,20,18
2013,12,16,1500,22,17,23,19,19
2013,12,16,1600,22,17,23,22,21
2013,12,16,1700,24,17,22,22,23
2013,12,16,1800,24,18,22,22,23
2013,12,16,1900,22,19,23,21,22
2013,12,16,2000,21,18,23,22,20
2013,12,16,2100,22,16,22,22,18
2013,12,16,2200,23,17,22,23,19
2013,12,16,2300,24,18,22,23,19
2013,12,17,0000,31,26,24,25,24
2013,12,17,0100,25,19,20,23,20
2013,12,17,0200,26,20,18,22,21
2013,12,17,0300,27,20,17,21,22
2013,12,17,0400,27,21,17,21,22
2013,12,17,0500,28,21,17,22,22
2013,12,17,0600,28,21,18,22,23
2013,12,17,0700,28,22,18,22,23
2013,12,17,0800,29,22,18,22,23
2013,12,17,0900,30,23,19,22,23
2013,12,17,1000,30,24,19,23,24
2013,12,17,1100,30,25,19,24,24
2013,12,17,1200,30,24,19,24,24
2013,12,17,1300,31,24,19,25,24
2013,12,17,1400,31,25,19,25,24
2013,12,17,1500,32,25,20,25,24
2013,12,17,1600,33,26,20,26,26
2013,12,17,1700,33,26,21,26,28
2013,12,17,1800,33,27,22,26,30
2013,12,17,1900,33,27,23,26,31
2013,12,17,2000,34,28,23,26,29
2013,12,17,2100,34,28,23,26,26
2013,12,17,2200,33,27,23,26,24
2013,12,17,2300,32,26,23,25,24
2013,12,18,0000,20,17,21,22,16
2013,12,18,0100,30,25,25,25,23
2013,12,18,0200,28,25,26,26,22
2013,12,18,0300,27,24,27,26,21
2013,12,18,0400,27,24,27,25,21
2013,12,18,0500,28,24,27,25,21
2013,12,18,0600,28,23,26,25,21
2013,12,18,0700,28,23,26,25,21
2013,12,18,0800,27,23,26,26,21
2013,12,18,0900,26,22,27,25,20
2013,12,18,1000,25,20,27,24,19
2013,12,18,1100,25,20,27,24,18
2013,12,18,1200,25,20,27,24,18
2013,12,18,1300,25,20,26,24,18
2013,12,18,1400,24,19,26,23,17
2013,12,18,1500,24,19,25,23,20
2013,12,18,1600,23,19,25,23,23
2013,12,18,1700,24,20,25,24,24
2013,12,18,1800,24,20,24,25,25
2013,12,18,1900,24,22,23,25,24
2013,12,18,2000,23,21,23,24,23
2013,12,18,2100,22,20,23,24,20
2013,12,18,2200,21,18,23,23,17
2013,12,18,2300,21,18,22,23,17
2013,12,19,0000,23,16,16,20,15
2013,12,19,0100,20,16,20,21,16
2013,12,19,0200,19,15,18,20,15
2013,12,19,0300,18,15,18,19,15
2013,12,19,0400,18,14,17,19,14
2013,12,19,0500,18,14,17,19,14
2013,12,19,0600,18,14,16,19,14
2013,12,19,0700,18,14,16,18,13
2013,12,19,0800,18,14,16,18,13
2013,12,19,0900,18,14,15,18,13
2013,12,19,1000,18,14,15,19,13
2013,12,19,1100,18,14,16,19,14
2013,12,19,1200,18,14,16,18,14
2013,12,19,1300,18,14,16,18,14
2013,12,19,1400,18,13,16,18,14
2013,12,19,1500,17,13,15,18,13
2013,12,19,1600,18,12,15,18,13
2013,12,19,1700,17,12,14,18,13
2013,12,19,1800,17,12,14,18,13
2013,12,19,1900,18,12,14,17,13
2013,12,19,2000,19,12,14,18,13
2013,12,19,2100,20,13,14,18,12
2013,12,19,2200,20,14,15,19,13
2013,12,19,2300,21,14,15,19,14
2013,12,20,0000,28,25,22,23,23
2013,12,20,0100,24,17,16,21,16
2013,12,20,0200,25,18,17,22,17
2013,12,20,0300,26,19,17,23,17
2013,12,20,0400,27,19,17,24,18
2013,12,20,0500,27,20,18,24,18
2013,12,20,0600,27,21,19,24,19
2013,12,20,0700,28,21,19,24,19
2013,12,20,0800,29,22,19,24,20
2013,12,20,0900,29,22,19,24,20
2013,12,20,1000,30,23,19,24,21
2013,12,20,1100,30,23,19,24,22
2013,12,20,1200,31,24,20,24,23
2013,12,20,1300,32,25,21,24,24
2013,12,20,1400,33,26,21,24,24
2013,12,20,1500,33,26,22,24,25
2013,12,20,1600,32,27,22,23,25
2013,12,20,1700,32,27,22,23,25
2013,12,20,1800,32,27,22,22,24
2013,12,20,1900,31,27,22,23,24
2013,12,20,2000,31,26,22,23,24
2013,12,20,2100,30,26,22,23,24
2013,12,20,2200,31,26,22,23,24
2013,12,20,2300,30,26,22,23,24
2013,12,21,0000,21,15,19,20,15
2013,12,21,0100,27,23,21,22,21
2013,12,21,0200,26,23,21,21,21
2013,12,21,0300,25,22,20,20,21
2013,12,21,0400,25,22,20,19,20
2013,12,21,0500,24,22,19,19,20
2013,12,21,0600,24,21,20,19,20
2013,12,21,0700,23,21,20,19,19
2013,12,21,0800,23,20,20,19,19
2013,12,21,0900,23,20,20,19,19
2013,12,21,1000,22,19,21,19,19
2013,12,21,1100,22,19,20,18,18
2013,12,21,1200,22,19,20,18,17
2013,12,21,1300,21,18,20,18,16
2013,12,21,1400,21,17,19,19,16
2013,12,21,1500,20,17,19,21,15
2013,12,21,1600,21,16,19,22,17
2013,12,21,1700,21,17,19,24,19
2013,12,21,1800,21,19,19,25,21
2013,12,21,1900,21,19,19,26,21
2013,12,21,2000,21,19,19,26,20
2013,12,21,2100,21,18,19,25,18
2013,12,21,2200,21,17,19,24,16
2013,12,21,2300,21,16,19,23,15
2013,12,22,0000,22,15,20,15,15
2013,12,22,0100,21,15,20,19,15
2013,12,22,0200,21,16,20,18,15
2013,12,22,0300,22,16,20,17,15
2013,12,22,0400,22,16,21,17,15
2013,12,22,0500,22,16,21,17,15
2013,12,22,0600,22,15,21,16,15
2013,12,22,0700,21,15,20,17,15
2013,12,22,0800,21,15,20,17,15
2013,12,22,0900,21,15,19,17,15
2013,12,22,1000,21,15,18,16,15
2013,12,22,1100,20,15,18,16,14
2013,12,22,1200,20,15,18,16,15
2013,12,22,1300,20,15,18,16,16
2013,12,22,1400,20,17,18,18,17
2013,12,22,1500,21,18,19,20,19
2013,12,22,1600,21,19,20,22,21
2013,12,22,1700,22,20,21,22,22
2013,12,22,1800,24,21,22,23,23
2013,12,22,1900,25,21,22,22,22
2013,12,22,2000,25,20,22,21,21
2013,12,22,2100,24,18,22,19,19
2013,12,22,2200,23,17,21,17,18
2013,12,22,2300,22,16,21,16,17
2013,12,23,0000,19,15,17,17,15
2013,12,23,0100,22,15,20,15,14
2013,12,23,0200,20,15,20,15,14
2013,12,23,0300,19,14,20,16,13
2013,12,23,0400,17,15,21,18,13
2013,12,23,0500,17,16,21,19,15
2013,12,23,0600,17,16,21,21,14
2013,12,23,0700,17,15,22,23,13
2013,12,23,0800,17,15,21,23,14
2013,12,23,0900,17,16,20,23,14
2013,12,23,1000,16,15,18,22,13
2013,12,23,1100,16,14,17,20,13
2013,12,23,1200,16,13,16,19,12
2013,12,23,1300,15,12,15,18,10
2013,12,23,1400,16,12,15,18,10
2013,12,23,1500,15,12,14,18,10
2013,12,23,1600,15,12,13,18,11
2013,12,23,1700,15,11,14,18,10
2013,12,23,1800,16,12,15,18,11
2013,12,23,1900,17,12,15,18,12
2013,12,23,2000,16,13,15,17,12
2013,12,23,2100,17,14,15,16,13
2013,12,23,2200,17,14,15,16,14
2013,12,23,2300,18,15,16,17,14
2013,12,24,0000,33,26,29,29,26
2013,12,24,0100,20,16,17,18,16
2013,12,24,0200,22,17,18,18,16
2013,12,24,0300,23,17,19,19,17
2013,12,24,0400,24,18,20,20,18
2013,12,24,0500,25,19,21,22,18
2013,12,24,0600,25,19,22,23,19
2013,12,24,0700,27,20,22,25,20
2013,12,24,0800,27,21,23,25,21
2013,12,24,0900,28,22,24,24,22
2013,12,24,1000,29,23,25,24,23
2013,12,24,1100,30,23,26,25,24
2013,12,24,1200,31,24,27,27,24
2013,12,24,1300,31,25,27,27,25
2013,12,24,1400,32,25,28,28,26
2013,12,24,1500,32,25,28,28,26
2013,12,24,1600,32,26,28,28,26
2013,12,24,1700,32,26,28,29,26
2013,12,24,1800,33,26,29,29,26
2013,12,24,1900,33,26,29,29,26
2013,12,24,2000,33,25,29,29,25
2013,12,24,2100,34,25,28,29,25
2013,12,24,2200,34,25,29,28,25
2013,12,24,2300,34,26,29,29,25
2013,12,25,0000,31,29,30,28,28
2013,12,25,0100,33,26,30,28,26
2013,12,25,0200,33,26,30,28,26
2013,12,25,0300,32,27,30,28,26
2013,12,25,0400,32,27,30,28,26
2013,12,25,0500,32,27,31,28,26
2013,12,25,0600,32,27,31,28,26
2013,12,25,0700,32,27,31,28,26
2013,12,25,0800,32,27,32,28,27
2013,12,25,0900,32,27,32,29,27
2013,12,25,1000,32,27,32,28,27
2013,12,25,1100,31,28,32,28,27
2013,12,25,1200,31,27,32,28,27
2013,12,25,1300,31,27,31,28,27
2013,12,25,1400,31,27,31,28,27
2013,12,25,1500,31,28,32,28,27
2013,12,25,1600,32,28,32,28,28
2013,12,25,1700,31,28,31,29,28
2013,12,25,1800,31,28,31,29,28
2013,12,25,1900,32,28,31,29,28
2013,12,25,2000,31,28,31,28,28
2013,12,25,2100,31,28,31,27,28
2013,12,25,2200,31,28,30,28,28
2013,12,25,2300,31,29,30,28,28
2013,12,26,0000,32,26,28,29,25
2013,12,26,0100,32,29,30,28,28
2013,12,26,0200,32,29,30,29,29
2013,12,26,0300,32,29,30,29,29
2013,12,26,0400,32,29,30,29,29
2013,12,26,0500,32,29,30,29,29
2013,12,26,0600,32,29,29,29,29
2013,12,26,0700,32,29,29,29,28
2013,12,26,0800,31,28,28,29,28
2013,12,26,0900,31,27,27,28,27
2013,12,26,1000,31,27,27,27,26
2013,12,26,1100,31,27,27,27,26
2013,12,26,1200,31,27,27,27,26
2013,12,26,1300,32,26,27,27,25
2013,12,26,1400,31,26,27,27,25
2013,12,26,1500,31,26,27,27,25
2013,12,26,1600,32,26,27,28,25
2013,12,26,1700,32,26,27,28,25
2013,12,26,1800,32,26,27,28,25
2013,12,26,1900,32,26,28,29,25
2013,12,26,2000,32,26,28,29,25
2013,12,26,2100,32,26,28,29,25
2013,12,26,2200,32,26,28,29,25
2013,12,26,2300,32,26,28,29,25
2013,12,27,0000,35,32,29,32,31
2013,12,27,0100,33,26,28,29,26
2013,12,27,0200,33,27,28,30,26
2013,12,27,0300,33,28,28,30,26
2013,12,27,0400,33,28,28,30,27
2013,12,27,0500,33,28,28,30,27
2013,12,27,0600,33,29,28,30,27
2013,12,27,0700,34,29,29,31,28
2013,12,27,0800,35,30,29,31,28
2013,12,27,0900,35,31,29,32,29
2013,12,27,1000,35,31,29,32,30
2013,12,27,1100,35,31,29,32,30
2013,12,27,1200,35,32,29,32,30
2013,12,27,1300,35,32,30,32,31
2013,12,27,1400,35,33,30,32,32
2013,12,27,1500,35,33,29,32,31
2013,12,27,1600,35,33,29,31,31
2013,12,27,1700,35,33,29,32,32
2013,12,27,1800,35,33,29,31,32
2013,12,27,1900,35,33,30,31,32
2013,12,27,2000,35,33,30,31,32
2013,12,27,2100,35,33,29,32,32
2013,12,27,2200,35,33,29,32,31
2013,12,27,2300,35,33,29,32,31
2013,12,28,0000,37,30,29,29,28
2013,12,28,0100,35,32,28,32,30
2013,12,28,0200,35,32,29,32,30
2013,12,28,0300,35,31,29,32,30
2013,12,28,0400,34,31,28,32,29
2013,12,28,0500,34,30,28,32,29
2013,12,28,0600,33,30,28,31,29
2013,12,28,0700,34,30,27,31,29
2013,12,28,0800,34,30,28,31,28
2013,12,28,0900,34,30,28,31,28
2013,12,28,1000,34,30,29,31,28
2013,12,28,1100,35,30,29,31,28
2013,12,28,1200,35,29,29,31,28
2013,12,28,1300,35,29,29,31,28
2013,12,28,1400,35,29,30,30,27
2013,12,28,1500,35,29,30,30,28
2013,12,28,1600,36,30,31,31,28
2013,12,28,1700,37,30,30,31,29
2013,12,28,1800,38,31,30,32,29
2013,12,28,1900,39,31,29,31,29
2013,12,28,2000,38,31,29,30,29
2013,12,28,2100,38,31,29,30,29
2013,12,28,2200,37,30,29,29,29
2013,12,28,2300,37,30,29,29,29
2013,12,29,0000,40,37,38,34,37
2013,12,29,0100,37,30,29,28,28
2013,12,29,0200,36,30,29,28,29
2013,12,29,0300,36,30,29,28,29
2013,12,29,0400,37,31,29,28,29
2013,12,29,0500,37,31,30,28,30
2013,12,29,0600,38,31,30,29,30
2013,12,29,0700,38,31,31,29,30
2013,12,29,0800,37,31,31,29,30
2013,12,29,0900,37,31,31,29,30
2013,12,29,1000,37,31,31,30,31
2013,12,29,1100,37,31,31,30,30
2013,12,29,1200,37,32,31,31,31
2013,12,29,1300,37,33,32,31,32
2013,12,29,1400,38,33,32,32,33
2013,12,29,1500,38,33,32,32,33
2013,12,29,1600,37,33,33,32,33
2013,12,29,1700,37,33,33,32,32
2013,12,29,1800,36,33,34,31,32
2013,12,29,1900,36,33,34,32,33
2013,12,29,2000,37,34,35,32,34
2013,12,29,2100,37,35,36,33,34
2013,12,29,2200,38,36,36,34,35
2013,12,29,2300,39,37,37,34,36
2013,12,30,0000,47,41,42,44,41
2013,12,30,0100,41,38,39,35,38
2013,12,30,0200,42,39,40,35,39
2013,12,30,0300,43,39,40,36,39
2013,12,30,0400,44,40,41,36,40
2013,12,30,0500,44,41,42,37,40
2013,12,30,0600,45,41,42,38,41
2013,12,30,0700,45,41,42,38,41
2013,12,30,0800,46,42,42,38,41
2013,12,30,0900,46,42,42,39,42
2013,12,30,1000,47,43,43,39,43
2013,12,30,1100,48,44,43,43,43
2013,12,30,1200,48,44,44,44,44
2013,12,30,1300,49,44,44,44,44
2013,12,30,1400,49,44,45,45,44
2013,12,30,1500,49,45,45,45,44
2013,12,30,1600,49,45,45,45,44
2013,12,30,1700,49,44,45,45,44
2013,12,30,1800,49,44,45,46,44
2013,12,30,1900,48,44,44,45,44
2013,12,30,2000,48,44,44,45,44
2013,12,30,2100,48,43,44,45,43
2013,12,30,2200,47,43,44,45,42
2013,12,30,2300,47,42,43,44,42
2013,12,31,0000,39,30,34,27,29
2013,12,31,0100,46,41,42,43,40
2013,12,31,0200,46,40,41,42,40
2013,12,31,0300,45,39,41,41,39
2013,12,31,0400,44,38,40,40,38
2013,12,31,0500,43,37,39,39,37
2013,12,31,0600,43,37,39,38,36
2013,12,31,0700,43,36,39,37,36
2013,12,31,0800,42,36,39,37,35
2013,12,31,0900,42,35,38,36,35
2013,12,31,1000,41,35,38,35,34
2013,12,31,1100,41,34,37,35,33
2013,12,31,1200,40,33,36,34,33
2013,12,31,1300,39,32,36,33,32
2013,12,31,1400,39,31,35,32,30
2013,12,31,1500,39,31,34,30,30
2013,12,31,1600,38,30,34,29,29
2013,12,31,1700,38,30,34,29,29
2013,12,31,1800,39,30,34,29,29
2013,12,31,1900,40,30,34,29,29
2013,12,31,2000,40,30,34,29,29
2013,12,31,2100,40,30,34,28,29
2013,12,31,2200,40,30,34,27,29
2013,12,31,2300,40,30,34,27,29
